yr,blk,AJ01,J11,J13,J14,J15,J16,J17,J18,J19,J110,J111,J112,J113
24,J,100100,1,3552008,9,3417550.0,3418250.25,460207145.0,0.0,0.0,6434400.0,0.0,132.75,453679787.0
24,J,100100,2,3633005,14,446088.69,446840.0,57054568.0,0.0,0.0,650000.0,0.0,126.23,56309730.0
24,J,100100,3,3921604,9,52158.5,52158.5,1848110.0,0.0,0.0,35600.0,0.0,34.75,1812510.0
24,J,100100,12,9995000,0,0.0,0.0,519109823.0,0.0,0.0,7120000.0,0.0,0.0,511802027.0
24,J,100101,1,2616099,9,6656.44,4434.72,767650.0,0.0,0.0,0.0,0.0,173.1,1152229.0
24,J,100101,12,9995000,0,0.0,0.0,767650.0,0.0,0.0,0.0,0.0,0.0,1152229.0
24,J,100102,1,2616005,9,337676.0,337676.0,18198165.0,0.0,0.0,0.0,0.0,53.89,18198165.0
24,J,100102,2,2718003,15,41179.0,41179.0,4941480.0,0.0,0.0,560.0,0.0,119.99,4940920.0
24,J,100102,12,9995000,0,0.0,0.0,23139645.0,0.0,0.0,560.0,0.0,0.0,23139085.0
24,J,100104,1,2643001,9,51268.0,21209.0,3009000.0,0.0,0.0,59000.0,0.0,139.09,7130963.0
24,J,100104,12,9995000,0,0.0,0.0,3009000.0,0.0,0.0,59000.0,0.0,0.0,7130963.0
24,J,100105,1,2669005,14,10925.0,738.0,165325.0,0.0,0.0,5640.0,0.0,216.38,2363901.0
24,J,100105,2,2712099,14,822.0,822.0,115916.0,0.0,0.0,3360.0,0.0,136.93,112556.0
24,J,100105,12,9995000,0,0.0,0.0,281241.0,0.0,0.0,9000.0,0.0,0.0,2476457.0
24,J,100106,1,2652099,14,30758.03,12873.0,7975400.0,1216586.0,0.0,40440.0,0.0,521.9,16052509.0
24,J,100106,2,2652002,14,10828.15,2485.0,1624859.0,247860.0,0.0,14400.0,0.0,548.33,5937395.0
24,J,100106,12,9995000,0,0.0,0.0,9600259.0,1464446.0,0.0,54840.0,0.0,0.0,21989904.0
24,J,100109,1,2718005,15,11747.0,11800.0,11721700.0,0.0,0.0,65250.0,0.0,987.83,11604095.0
24,J,100109,2,2718003,15,39942.0,40125.0,8020336.0,0.0,0.0,51268.0,0.0,198.61,7932723.0
24,J,100109,12,9995000,0,0.0,0.0,19742036.0,0.0,0.0,116518.0,0.0,0.0,19536818.0
24,J,100110,1,2723000,20,1393.24,442.02,637643.0,142500.0,0.0,0.0,0.0,1120.19,1560691.0
24,J,100110,12,9995000,0,0.0,0.0,637643.0,142500.0,0.0,0.0,0.0,0.0,1560691.0
24,J,100111,1,2722001,20,133.66,112.85,164500.0,0.0,0.0,0.0,0.0,1457.69,194828.0
24,J,100111,12,9995000,0,0.0,0.0,164500.0,0.0,0.0,0.0,0.0,0.0,194828.0
24,J,100113,1,2722001,20,120010.0,114856.0,93818338.0,0.0,0.0,1359455.0,0.0,805.0,96607844.0
24,J,100113,12,9995000,0,0.0,0.0,93818338.0,0.0,0.0,1359455.0,0.0,0.0,96607844.0
24,J,100114,1,2722001,20,19947.83,19577.94,28538572.0,0.0,0.0,0.0,0.0,1457.69,29077750.0
24,J,100114,12,9995000,0,0.0,0.0,28538572.0,0.0,0.0,0.0,0.0,0.0,29077750.0
24,J,100115,1,2716004,14,53980.96,63019.13,15628745.0,0.0,0.0,0.0,0.0,248.0,13387279.0
24,J,100115,2,3814004,15,2260.0,2551.0,7889313.0,0.0,0.0,0.0,0.0,3092.64,6989356.0
24,J,100115,12,9995000,0,0.0,0.0,23518058.0,0.0,0.0,0.0,0.0,0.0,20376635.0
24,J,100116,1,2823199,15,1218.79,1211.47,785466.0,0.0,0.0,0.0,0.0,648.36,790216.0
24,J,100116,2,2822604,15,452.72,437.51,153147.0,0.0,0.0,0.0,0.0,350.04,158471.0
24,J,100116,12,9995000,0,0.0,0.0,938613.0,0.0,0.0,0.0,0.0,0.0,948687.0
24,J,100117,1,2822199,15,210416.32,217791.6,95171069.0,0.0,0.0,523197.0,0.0,434.58,91442724.0
24,J,100117,12,9995000,0,0.0,0.0,95171069.0,0.0,0.0,523197.0,0.0,0.0,91442724.0
24,J,100118,1,2823299,15,132767.0,133250.0,105553053.0,0.0,0.0,1025476.0,0.0,784.45,104148689.0
24,J,100118,12,9995000,0,0.0,0.0,105553053.0,0.0,0.0,1025476.0,0.0,0.0,104148689.0
24,J,100119,1,2823699,15,6378.0,5867.0,4407833.0,0.0,0.0,0.0,0.0,751.29,4791743.0
24,J,100119,12,9995000,0,0.0,0.0,4407833.0,0.0,0.0,0.0,0.0,0.0,4791743.0
24,J,100120,1,2823203,15,5324.0,5118.0,2612457.0,0.0,0.0,1950.0,0.0,510.06,2715580.0
24,J,100120,2,2822199,15,1006.0,950.0,886351.0,0.0,0.0,1150.0,0.0,931.79,937381.0
24,J,100120,12,9995000,0,0.0,0.0,3498808.0,0.0,0.0,3100.0,0.0,0.0,3652961.0
24,J,100121,1,2823604,15,30400.0,30400.0,15285768.0,0.0,0.0,49742.0,0.0,501.19,15236026.0
24,J,100121,12,9995000,0,0.0,0.0,15285768.0,0.0,0.0,49742.0,0.0,0.0,15236026.0
24,J,100122,1,2822101,15,16486.0,17000.0,56295850.0,0.0,0.0,133605.0,0.0,3303.66,54464163.0
24,J,100122,12,9995000,0,0.0,0.0,56295850.0,0.0,0.0,133605.0,0.0,0.0,54464163.0
24,J,100123,1,2822105,15,52020.74,51591.77,136802210.0,21659.0,0.0,781545.0,0.0,2636.06,137129790.0
24,J,100123,12,9995000,0,0.0,0.0,136802210.0,21659.0,0.0,781545.0,0.0,0.0,137129790.0
24,J,100124,1,2825001,15,2355.06,1835.0,2110788.0,0.0,0.0,0.0,0.0,1150.29,2709009.0
24,J,100124,12,9995000,0,0.0,0.0,2110788.0,0.0,0.0,0.0,0.0,0.0,2709009.0
24,J,100126,1,2822106,15,6094.0,5327.0,1875352.0,0.0,0.0,0.0,0.0,352.05,2145372.0
24,J,100126,2,2822201,15,7322.0,6373.0,1880062.0,0.0,0.0,0.0,0.0,295.0,2160021.0
24,J,100126,3,2823401,15,2162.0,1692.0,468720.0,0.0,0.0,0.0,0.0,277.02,598920.0
24,J,100126,4,2823304,15,1193.0,1100.0,486621.0,0.0,0.0,0.0,0.0,442.38,527763.0
24,J,100126,12,9995000,0,0.0,0.0,4710755.0,0.0,0.0,0.0,0.0,0.0,5432076.0
24,J,100127,1,2911006,20,104695.0,104707.0,60730360.0,0.0,0.0,3474570.0,0.0,546.82,57249228.0
24,J,100127,12,9995000,0,0.0,0.0,60730360.0,0.0,0.0,3474570.0,0.0,0.0,57249228.0
24,J,100130,1,2932099,16,93655.0,93214.0,13121234.0,0.0,0.0,71354.0,0.0,140.0,13111620.0
24,J,100130,12,9995000,0,0.0,0.0,13121234.0,0.0,0.0,71354.0,0.0,0.0,13111620.0
24,J,100131,1,2960000,16,765526.0,765526.0,230977000.0,59499000.0,0.0,0.0,0.0,224.0,171478000.0
24,J,100131,12,9995000,0,0.0,0.0,230977000.0,59499000.0,0.0,0.0,0.0,0.0,171478000.0
24,J,100132,1,2932002,16,1042560.0,938794.0,79699557.0,0.0,0.0,2014367.0,0.0,82.75,86271825.0
24,J,100132,2,2960000,16,243624.48,216802.93,35934139.0,0.0,0.0,1245670.0,0.0,160.0,38979916.0
24,J,100132,12,9995000,0,0.0,0.0,115633696.0,0.0,0.0,3260037.0,0.0,0.0,125251741.0
24,J,100135,1,3151001,20,28782.78,29415.56,9546719.0,0.0,0.0,1517.0,0.0,324.5,9339868.0
24,J,100135,2,3141001,20,28459.65,25360.48,8982268.0,0.0,0.0,1000.0,0.0,354.14,10078821.0
24,J,100135,12,9995000,0,0.0,0.0,18528987.0,0.0,0.0,2517.0,0.0,0.0,19418689.0
24,J,100136,1,3151001,20,33555.0,36069.0,11259928.0,0.0,0.0,490074.0,0.0,298.59,10019198.0
24,J,100136,2,3141001,20,30268.0,30268.0,7506618.0,0.0,0.0,326716.0,0.0,237.21,7179902.0
24,J,100136,12,9995000,0,0.0,0.0,18766546.0,0.0,0.0,816790.0,0.0,0.0,17199100.0
24,J,100137,1,3141001,20,158678.67,158678.67,52427432.0,7997405.0,0.0,0.0,0.0,280.0,44430027.0
24,J,100137,12,9995000,0,0.0,0.0,52427432.0,7997405.0,0.0,0.0,0.0,0.0,44430027.0
24,J,100138,1,3141001,20,21531.0,19273.0,5415697.0,826123.0,0.0,0.0,0.0,238.13,5127283.0
24,J,100138,12,9995000,0,0.0,0.0,5415697.0,826123.0,0.0,0.0,0.0,0.0,5127283.0
24,J,100139,1,3141001,20,17702.28,16111.44,6974294.0,0.0,0.0,0.0,0.0,432.88,7662934.0
24,J,100139,12,9995000,0,0.0,0.0,6974294.0,0.0,0.0,0.0,0.0,0.0,7662934.0
24,J,100140,1,3141001,20,40850.0,40820.8,18165258.0,0.0,0.0,0.0,0.0,445.0,18178252.0
24,J,100140,12,9995000,0,0.0,0.0,18165258.0,0.0,0.0,0.0,0.0,0.0,18178252.0
24,J,100141,1,3142099,15,63034.0,64086.0,38431719.0,5862466.0,0.0,0.0,0.0,508.21,32034614.0
24,J,100141,2,3928000,27,57.61,57.61,238700.0,0.0,0.0,0.0,0.0,4143.51,238700.0
24,J,100141,12,9995000,0,0.0,0.0,38670419.0,5862466.0,0.0,0.0,0.0,0.0,32273314.0
24,J,100142,1,3121000,27,123.64,123.62,1800000.0,0.0,0.0,0.0,0.0,14560.75,1800291.0
24,J,100142,12,9995000,0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,1800291.0
24,J,100143,1,3122002,9,36729.59,30050.0,1000000.0,9392.0,0.0,0.0,0.0,32.97,1210803.0
24,J,100143,2,3899301,22,27.95,25.0,847281.0,0.0,0.0,0.0,0.0,33891.24,947260.0
24,J,100143,12,9995000,0,0.0,0.0,1847281.0,9392.0,0.0,0.0,0.0,0.0,2158063.0
24,J,100144,1,3215301,15,1649842.0,1649842.0,51309885.0,4592003.0,0.0,345600.0,0.0,28.11,46372282.0
24,J,100144,12,9995000,0,0.0,0.0,51309885.0,4592003.0,0.0,345600.0,0.0,0.0,46372282.0
24,J,100145,1,3215301,15,190500.0,190500.0,7430000.0,0.0,0.0,19750.0,0.0,38.9,7410250.0
24,J,100145,12,9995000,0,0.0,0.0,7430000.0,0.0,0.0,19750.0,0.0,0.0,7410250.0
24,J,100146,1,3215301,15,6591.02,30240.0,1025085.0,184515.0,0.0,0.0,0.0,27.8,183208.0
24,J,100146,12,9995000,0,0.0,0.0,1025085.0,184515.0,0.0,0.0,0.0,0.0,183208.0
24,J,100147,1,3215302,15,185250.0,185250.0,7585410.0,0.0,0.0,0.0,0.0,40.95,7585410.0
24,J,100147,12,9995000,0,0.0,0.0,7585410.0,0.0,0.0,0.0,0.0,0.0,7585410.0
24,J,100148,1,3215301,15,3048844.0,2939711.0,132581000.0,0.0,0.0,6965000.0,0.0,42.73,130279333.0
24,J,100148,12,9995000,0,0.0,0.0,132581000.0,0.0,0.0,6965000.0,0.0,0.0,130279333.0
24,J,100149,1,3212924,27,37104.0,37284.0,1666160230.0,0.0,0.0,122808981.0,0.0,41394.47,1535900245.0
24,J,100149,12,9995000,0,0.0,0.0,1666160230.0,0.0,0.0,122808981.0,0.0,0.0,1535900245.0
24,J,100150,1,3219199,27,744.72,747.86,313228232.0,0.0,0.0,9233950.0,0.0,406485.55,302717917.0
24,J,100150,2,1540099,27,21659.17,21719.19,104376102.0,0.0,0.0,3074520.0,0.0,4664.15,101021620.0
24,J,100150,3,3891199,22,3067.73,2945.09,31612974.0,0.0,0.0,878430.0,0.0,10435.86,32014398.0
24,J,100150,4,4299503,9,132288.0,135584.0,30019079.0,0.0,0.0,825500.0,0.0,215.32,28483893.0
24,J,100150,5,3891122,22,1397.68,1395.29,20349478.0,0.0,0.0,563660.0,0.0,14180.43,19819709.0
24,J,100150,6,3514003,9,43582.0,43992.0,17220437.0,0.0,0.0,468500.0,0.0,380.8,16595811.0
24,J,100150,7,3891204,22,179.03,174.15,5944778.0,0.0,0.0,68365.0,0.0,33743.4,6041081.0
24,J,100150,8,3549001,9,32019.71,30590.71,5915020.0,0.0,0.0,55675.0,0.0,191.54,6133056.0
24,J,100150,12,9995000,0,0.0,0.0,528666100.0,0.0,0.0,15168600.0,0.0,0.0,512827485.0
24,J,100152,1,3229901,15,15475.0,15475.0,850650.0,0.0,0.0,0.0,0.0,54.97,850650.0
24,J,100152,2,3270099,22,23.22,23.22,675500.0,0.0,0.0,0.0,0.0,29088.77,675500.0
24,J,100152,3,3262005,22,164.85,164.85,412135.0,0.0,0.0,0.0,0.0,2500.06,412135.0
24,J,100152,4,3924099,27,2.48,2.48,29748.0,0.0,0.0,0.0,0.0,11995.16,29748.0
24,J,100152,12,9995000,0,0.0,0.0,1968033.0,0.0,0.0,0.0,0.0,0.0,1968033.0
24,J,100153,1,3221000,15,128076.0,109895.0,23782888.0,0.0,0.0,0.0,0.0,216.41,27717523.0
24,J,100153,12,9995000,0,0.0,0.0,23782888.0,0.0,0.0,0.0,0.0,0.0,27717523.0
24,J,100154,1,3230099,22,2905.0,2905.0,9790366.0,0.0,0.0,1929199.0,0.0,2706.08,7861167.0
24,J,100154,2,3924099,27,111.86,111.86,1373810.0,0.0,0.0,0.0,0.0,12281.51,1373810.0
24,J,100154,12,9995000,0,0.0,0.0,11164176.0,0.0,0.0,1929199.0,0.0,0.0,9234977.0
24,J,100155,1,3215302,15,234323.03,315678.0,2663225.0,0.0,0.0,932.0,0.0,8.43,1976180.0
24,J,100155,12,9995000,0,0.0,0.0,2663225.0,0.0,0.0,932.0,0.0,0.0,1976180.0
24,J,100156,1,3270099,22,20.75,20.75,673313.0,0.0,0.0,0.0,0.0,32448.82,673313.0
24,J,100156,12,9995000,0,0.0,0.0,673313.0,0.0,0.0,0.0,0.0,0.0,673313.0
24,J,100157,1,3270099,22,32.96,32.96,958639.0,0.0,0.0,0.0,0.0,29088.77,958639.0
24,J,100157,12,9995000,0,0.0,0.0,958639.0,0.0,0.0,0.0,0.0,0.0,958639.0
24,J,100158,1,3270005,22,7.67,7.67,155000.0,0.0,0.0,0.0,0.0,20216.54,155000.0
24,J,100158,2,3219299,22,5.0,5.0,50000.0,0.0,0.0,0.0,0.0,10000.0,50000.0
24,J,100158,3,3270006,15,1500.0,1500.0,22500.0,0.0,0.0,0.0,0.0,15.0,22500.0
24,J,100158,4,3270002,22,2.0,2.0,400000.0,0.0,0.0,0.0,0.0,200000.0,400000.0
24,J,100158,5,3270002,22,0.16,0.16,8500.0,0.0,0.0,0.0,0.0,54787.94,8500.0
24,J,100158,6,3253003,22,2.0,2.0,7000.0,0.0,0.0,0.0,0.0,3500.0,7000.0
24,J,100158,7,3229200,15,2000.0,2000.0,184000.0,0.0,0.0,0.0,0.0,92.0,184000.0
24,J,100158,8,3212999,27,1.0,1.0,15000.0,0.0,0.0,0.0,0.0,15000.0,15000.0
24,J,100158,9,2922099,15,2200.0,2200.0,350000.0,0.0,0.0,0.0,0.0,159.09,350000.0
24,J,100158,10,3219201,22,2.0,2.0,14000.0,0.0,0.0,0.0,0.0,7000.0,14000.0
24,J,100158,12,9995000,0,0.0,0.0,1206000.0,0.0,0.0,0.0,0.0,0.0,1206000.0
24,J,100160,1,3341004,9,50282040.0,50282040.0,3645447900.0,0.0,0.0,0.0,0.0,72.5,3645447900.0
24,J,100160,12,9995000,0,0.0,0.0,3645447900.0,0.0,0.0,0.0,0.0,0.0,3645447900.0
24,J,100161,1,3341004,9,74949894.0,74307099.0,5910879200.0,0.0,0.0,30465463.0,0.0,79.14,5931282370.0
24,J,100161,12,9995000,0,0.0,0.0,5910879200.0,0.0,0.0,30465463.0,0.0,0.0,5931282370.0
24,J,100162,1,3338006,12,335955.73,337842.0,27308520.0,0.0,0.0,15708.0,0.0,80.79,27140428.0
24,J,100162,2,3350002,9,1708.0,1708.0,119540.0,0.0,0.0,180.0,0.0,69.88,119360.0
24,J,100162,12,9995000,0,0.0,0.0,27428060.0,0.0,0.0,15888.0,0.0,0.0,27259788.0
24,J,100164,1,3338001,12,59155.0,82796.0,4200820.0,0.0,0.0,0.0,0.0,50.74,3001347.0
24,J,100164,2,3454099,27,11.99,18.81,1098623.0,0.0,0.0,0.0,0.0,58410.83,700571.0
24,J,100164,3,3934003,27,42.0,42.0,1163401.0,0.0,0.0,0.0,0.0,27700.02,1163401.0
24,J,100164,12,9995000,0,0.0,0.0,6462844.0,0.0,0.0,0.0,0.0,0.0,4865319.0
24,J,100166,1,4111300,27,933.55,1045.55,115172267.0,0.0,0.0,0.0,0.0,110154.72,102834938.0
24,J,100166,2,4111101,27,934.36,711.02,41950740.0,0.0,0.0,0.0,0.0,59000.79,55127976.0
24,J,100166,3,3428001,27,62.2,302.15,15846806.0,0.0,0.0,0.0,0.0,52446.82,3262192.0
24,J,100166,12,9995000,0,0.0,0.0,172969813.0,0.0,0.0,0.0,0.0,0.0,161225106.0
24,J,100167,1,3338013,12,801619.0,807267.0,145448982.0,4177122.0,0.0,0.0,0.0,175.0,140283459.0
24,J,100167,2,3425010,9,75748.34,77081.21,59083433.0,1921548.0,0.0,0.0,0.0,741.58,56173455.0
24,J,100167,3,3549002,9,63245.0,64132.0,36933780.0,1211947.0,0.0,0.0,0.0,557.0,35227770.0
24,J,100167,12,9995000,0,0.0,0.0,241466195.0,7310617.0,0.0,0.0,0.0,0.0,231684684.0
24,J,100168,1,3425019,27,1905.29,1883.46,1062455543.0,0.0,0.0,186193469.0,0.0,465240.61,886418276.0
24,J,100168,12,9995000,0,0.0,0.0,1062455543.0,0.0,0.0,186193469.0,0.0,0.0,886418276.0
24,J,100170,1,3471008,27,11.99,11.97,755780.0,0.0,0.0,0.0,0.0,63138.04,756908.0
24,J,100170,12,9995000,0,0.0,0.0,755780.0,0.0,0.0,0.0,0.0,0.0,756908.0
24,J,100171,1,3471008,27,81.52,81.52,5146887.0,0.0,0.0,0.0,0.0,63138.04,5146887.0
24,J,100171,12,9995000,0,0.0,0.0,5146887.0,0.0,0.0,0.0,0.0,0.0,5146887.0
24,J,100172,1,3471008,27,1530.3,1530.3,25326601.0,0.0,0.0,0.0,0.0,16550.09,25326601.0
24,J,100172,12,9995000,0,0.0,0.0,25326601.0,0.0,0.0,0.0,0.0,0.0,25326601.0
24,J,100173,1,3466999,27,4454.45,4619.85,1890142106.0,0.0,0.0,16351938.0,0.0,405595.56,1806706964.0
24,J,100173,12,9995000,0,0.0,0.0,1890142106.0,0.0,0.0,16351938.0,0.0,0.0,1806706964.0
24,J,100174,1,3466999,27,5223.0,4879.0,4282215820.0,0.0,295717.0,167889912.0,0.0,843211.76,4404095037.0
24,J,100174,12,9995000,0,0.0,0.0,4282215820.0,0.0,295717.0,167889912.0,0.0,0.0,4404095037.0
24,J,100175,1,3466999,27,11182.52,11074.07,9010340396.0,1374458702.0,0.0,772486.0,0.0,689458.28,7709880958.0
24,J,100175,12,9995000,0,0.0,0.0,9010340396.0,1374458702.0,0.0,772486.0,0.0,0.0,7709880958.0
24,J,100176,1,3466999,27,2449.0,2380.0,2661886096.0,406369883.0,0.0,481271660.0,0.0,745480.9,1825682735.0
24,J,100176,12,9995000,0,0.0,0.0,2661886096.0,406369883.0,0.0,481271660.0,0.0,0.0,1825682735.0
24,J,100177,1,3466999,27,4193.0,4108.0,2691536000.0,0.0,0.0,9321000.0,0.0,652924.78,2737713606.0
24,J,100177,12,9995000,0,0.0,0.0,2691536000.0,0.0,0.0,9321000.0,0.0,0.0,2737713606.0
24,J,100178,1,3466999,27,6031.68,5999.73,2427975000.0,0.0,0.0,20809000.0,0.0,401212.39,2419984736.0
24,J,100178,12,9995000,0,0.0,0.0,2427975000.0,0.0,0.0,20809000.0,0.0,0.0,2419984736.0
24,J,100179,1,3466999,27,9739.95,9821.32,1185082973.0,0.0,0.0,10801658.0,0.0,119564.51,1164552351.0
24,J,100179,12,9995000,0,0.0,0.0,1185082973.0,0.0,0.0,10801658.0,0.0,0.0,1164552351.0
24,J,100180,1,3466999,27,6014.13,5726.15,4535473504.0,0.0,0.0,111778834.0,0.0,772542.58,4646171481.0
24,J,100180,12,9995000,0,0.0,0.0,4535473504.0,0.0,0.0,111778834.0,0.0,0.0,4646171481.0
24,J,100181,1,3466999,27,2239.15,2424.98,1101162777.0,41323344.0,0.0,5913805.0,0.0,434612.09,973161663.0
24,J,100181,11,9921100,0,0.0,0.0,3058237.0,0.0,0.0,0.0,0.0,0.0,3058237.0
24,J,100181,12,9995000,0,0.0,0.0,1104221014.0,41323344.0,0.0,5913805.0,0.0,0.0,976219900.0
24,J,100182,1,3466999,27,8415.44,8416.25,3703154214.0,0.0,0.0,74993118.0,0.0,431089.99,3627811913.0
24,J,100182,12,9995000,0,0.0,0.0,3703154214.0,0.0,0.0,74993118.0,0.0,0.0,3627811913.0
24,J,100183,1,3466999,27,4060.0,4059.0,2297773416.0,0.0,0.0,8817204.0,0.0,563921.22,2289520133.0
24,J,100183,12,9995000,0,0.0,0.0,2297773416.0,0.0,0.0,8817204.0,0.0,0.0,2289520133.0
24,J,100184,1,3466999,27,4520.0,4520.0,2646109322.0,0.0,0.0,3044012.0,0.0,584748.96,2643065310.0
24,J,100184,12,9995000,0,0.0,0.0,2646109322.0,0.0,0.0,3044012.0,0.0,0.0,2643065310.0
24,J,100185,1,3466999,27,4496.45,4354.98,2453204814.0,0.0,0.0,195130963.0,0.0,518503.84,2331426589.0
24,J,100185,11,9921100,0,0.0,0.0,2646137.0,0.0,0.0,0.0,0.0,0.0,2646137.0
24,J,100185,12,9995000,0,0.0,0.0,2455850951.0,0.0,0.0,195130963.0,0.0,0.0,2334072726.0
24,J,100186,1,3466999,27,1356.0,1364.0,819628285.0,0.0,0.0,26746692.0,0.0,581291.49,788231261.0
24,J,100186,12,9995000,0,0.0,0.0,819628285.0,0.0,0.0,26746692.0,0.0,0.0,788231261.0
24,J,100187,1,3466999,27,3041.57,2921.78,1260573231.0,0.0,0.0,567216.0,0.0,431246.03,1311664977.0
24,J,100187,12,9995000,0,0.0,0.0,1260573231.0,0.0,0.0,567216.0,0.0,0.0,1311664977.0
24,J,100188,1,3466999,27,6573.38,6578.65,2109794020.0,0.0,0.0,20680196.0,0.0,317559.65,2087440285.0
24,J,100188,11,9921100,0,0.0,0.0,2278823.0,0.0,0.0,0.0,0.0,0.0,2278823.0
24,J,100188,12,9995000,0,0.0,0.0,2112072843.0,0.0,0.0,20680196.0,0.0,0.0,2089719108.0
24,J,100189,1,3466999,27,5182.78,5194.98,2139696930.0,0.0,0.0,20224744.0,0.0,407984.67,2114494773.0
24,J,100189,12,9995000,0,0.0,0.0,2139696930.0,0.0,0.0,20224744.0,0.0,0.0,2114494773.0
24,J,100190,1,3466122,15,23363340.02,23622645.0,554748509.0,84622654.0,0.0,3056555.0,0.0,19.77,461942296.0
24,J,100190,2,4481609,15,6298560.0,6262530.0,507267477.0,77379785.0,0.0,2726325.0,0.0,68.21,429618940.0
24,J,100190,3,3466123,12,660318.0,662450.0,393539970.0,60031521.0,0.0,1896906.0,0.0,500.58,330544299.0
24,J,100190,12,9995000,0,0.0,0.0,1455555956.0,222033960.0,0.0,7679786.0,0.0,0.0,1222105535.0
24,J,100191,1,3466600,27,16162.65,16233.0,7960177147.0,1430854744.0,0.0,73875171.0,0.0,397674.32,6427470844.0
24,J,100191,12,9995000,0,0.0,0.0,7960177147.0,1430854744.0,0.0,73875171.0,0.0,0.0,6427470844.0
24,J,100192,1,3466999,27,11026.2,12015.0,5600479224.0,0.0,0.0,25140704.0,0.0,464031.5,5116504169.0
24,J,100192,11,9921100,0,0.0,0.0,5423567.0,0.0,0.0,0.0,0.0,0.0,5423567.0
24,J,100192,12,9995000,0,0.0,0.0,5605902791.0,0.0,0.0,25140704.0,0.0,0.0,5121927736.0
24,J,100193,1,3466124,15,32242439.99,31710800.0,390199721.0,0.0,0.0,22401970.0,0.0,11.6,373963978.0
24,J,100193,12,9995000,0,0.0,0.0,390199721.0,0.0,0.0,22401970.0,0.0,0.0,373963978.0
24,J,100194,1,3466600,27,2675.36,2650.0,1122694927.0,0.0,0.0,9011925.0,0.0,420257.74,1124340738.0
24,J,100194,12,9995000,0,0.0,0.0,1122694927.0,0.0,0.0,9011925.0,0.0,0.0,1124340738.0
24,J,100195,1,3466999,27,8515.6,8512.0,5882761240.0,1008636086.0,0.0,29718462.0,0.0,569126.73,4846455548.0
24,J,100195,12,9995000,0,0.0,0.0,5882761240.0,1008636086.0,0.0,29718462.0,0.0,0.0,4846455548.0
24,J,100196,1,3466999,27,2997.0,3099.0,1768179000.0,0.0,0.0,17018000.0,0.0,565072.93,1693523561.0
24,J,100196,12,9995000,0,0.0,0.0,1768179000.0,0.0,0.0,17018000.0,0.0,0.0,1693523561.0
24,J,100197,1,3466999,27,5906.17,5924.45,1873742446.0,0.0,0.0,23828058.0,0.0,312250.82,1844206443.0
24,J,100197,12,9995000,0,0.0,0.0,1873742446.0,0.0,0.0,23828058.0,0.0,0.0,1844206443.0
24,J,100198,1,3466999,27,1065.28,1071.0,844915315.0,0.0,0.0,267968.0,0.0,788652.99,840136252.0
24,J,100198,12,9995000,0,0.0,0.0,844915315.0,0.0,0.0,267968.0,0.0,0.0,840136252.0
24,J,100199,1,3466999,27,307.46,304.0,145978915.0,0.0,0.0,17980.0,0.0,480134.65,147622201.0
24,J,100199,12,9995000,0,0.0,0.0,145978915.0,0.0,0.0,17980.0,0.0,0.0,147622201.0
24,J,100200,1,3511070,12,49015220.0,49003735.0,9063356122.0,0.0,0.0,615114766.0,0.0,172.4,8450221369.0
24,J,100200,11,9921100,0,0.0,0.0,10323256.0,0.0,0.0,0.0,0.0,0.0,10323256.0
24,J,100200,12,9995000,0,0.0,0.0,9073679378.0,0.0,0.0,615114766.0,0.0,0.0,8460544625.0
24,J,100201,1,3511069,12,15496421.0,15509823.0,2197526357.0,0.0,0.0,0.0,0.0,141.69,2195627480.0
24,J,100201,12,9995000,0,0.0,0.0,2197526357.0,0.0,0.0,0.0,0.0,0.0,2195627480.0
24,J,100202,1,3511078,27,2546.33,2549.67,534267912.0,0.0,0.0,64476932.0,0.0,184255.47,469174807.0
24,J,100202,2,3511099,27,619.09,619.09,28916485.0,0.0,0.0,4457759.0,0.0,39507.54,24458726.0
24,J,100202,12,9995000,0,0.0,0.0,563184397.0,0.0,0.0,68934691.0,0.0,0.0,493633533.0
24,J,100203,1,3414059,9,2220131.0,2198678.0,1583877329.0,0.0,0.0,34088687.0,0.0,704.87,1564910281.0
24,J,100203,2,3511099,27,804.6,797.0,65994880.0,0.0,0.0,1420362.0,0.0,81021.98,65190285.0
24,J,100203,12,9995000,0,0.0,0.0,1649872209.0,0.0,0.0,35509049.0,0.0,0.0,1630100566.0
24,J,100204,1,3532327,9,876706.33,879501.62,522281936.0,0.0,0.0,1896216.0,0.0,591.68,518731796.0
24,J,100204,2,3532333,9,1175102.25,1178425.42,221556514.0,0.0,0.0,0.0,0.0,188.01,220931723.0
24,J,100204,3,3541002,9,1083569.0,1086233.0,154495793.0,0.0,0.0,0.0,0.0,142.23,154116890.0
24,J,100204,4,3532353,9,314938.37,324532.0,50062691.0,0.0,0.0,0.0,0.0,154.26,48582766.0
24,J,100204,12,9995000,0,0.0,0.0,948396934.0,0.0,0.0,1896216.0,0.0,0.0,942363175.0
24,J,100205,1,3532340,9,294239.16,294421.32,401782350.0,0.0,0.0,15015.0,0.0,1364.6,401518760.0
24,J,100205,2,3532308,9,206215.86,206357.71,265574866.0,0.0,0.0,9005.0,0.0,1286.92,265383320.0
24,J,100205,12,9995000,0,0.0,0.0,667357216.0,0.0,0.0,24020.0,0.0,0.0,666902080.0
